time,s,e,i_s,i_a,r,d,v,x_vac_counter,cost,control
0.499525361443659,0.644770611081672,0.00039840557056491,1.86101410548889e-06,6.72252193372043e-05,0.354235445259339,0.000300434074352289,0.000226017780628851,0.000355112464471879,0.147947060328031,0.768859606590149
0.999050722887318,0.645990440112207,0.000410606230495502,1.83578096886954e-06,6.211883950977089e-05,0.352787813447256,0.000300452178693715,0.00044673341086932,0.000709917313940482,0.295704331063514,0.7683652758424659
1.498576084330977,0.647211421721089,0.000420049551471391,1.8141846233088e-06,5.94966048284407e-05,0.351344413951302,0.000300470053696805,0.000662333932988667,0.00106450318520446,0.443343969083179,0.768058717833162
1.998101445774636,0.648432355898133,0.000427947774772249,1.79558140339562e-06,5.83071180399001e-05,0.349906144763963,0.000300487731830253,0.000872961131858648,0.00141889613315962,0.590886134992525,0.767804600290806
2.497626807218295,0.649652509944464,0.000435000619527789,1.77955778882887e-06,5.79462737644943e-05,0.348473513167793,0.000300505240385476,0.00107874519627592,0.00177311016324899,0.738341011710975,0.767576953768221
2.997152168661954,0.650871419801798,0.000441612632267772,1.76583558157399e-06,5.80671127161438e-05,0.347046802021407,0.00030052260326626,0.00127980999296267,0.00212715473321899,0.885715039618011,0.767366038752006
3.496677530105613,0.6520887769168771,0.000448018387721102,1.7542171384309e-06,5.84704874553641e-05,0.345626165351134,0.000300539842046075,0.00147627479762795,0.00248103705610312,1.03301282969072,0.767167095534946
3.996202891549272,0.653304363275684,0.000454354600702429,1.74455368424466e-06,5.90422036688093e-05,0.34421168329541,0.000300556976601933,0.00166825509424878,0.00283476309192706,1.18023798668725,0.766977507261008
4.49572825299293,0.654518013965507,0.000460701655828222,1.73672692644317e-06,5.97168863736702e-05,0.342803393681369,0.000300574025502837,0.00185586305849239,0.00318833811675808,1.32739358105888,0.766795886061085
4.99525361443659,0.655729595734129,0.000467107522447988,1.73063833795541e-06,6.04572117116795e-05,0.341401310169393,0.000300591006256019,0.00203920771772463,0.0035417668281493,1.47448223569353,0.766621068957395
5.494778975880249,0.656938994552402,0.000473601525131886,1.72620286289866e-06,6.12419720256687e-05,0.340005432677895,0.000300607935469618,0.00221839513421303,0.00389505350232807,1.621506255643,0.766452230523617
5.994304337323908,0.658146108418647,0.000480202272717245,1.72334517637367e-06,6.2059218262258e-05,0.338615753372029,0.000300624828966416,0.00239352854420236,0.00424820209426497,1.76846771041399,0.766288759421656
6.493829698767566,0.659350843182347,0.000486922224156145,1.72199742113901e-06,6.290232039061909e-05,0.337232260103658,0.00030064170186783,0.00256470847015942,0.00460121630333289,1.91536848769406,0.766130184046432
6.993355060211226,0.660553110106922,0.000493770318266938,1.72209780184933e-06,6.37677046170503e-05,0.33585493838722,0.000300658568660499,0.00273203281651187,0.00495409961838756,2.06221033000396,0.765976128087043
7.492880421654885,0.6617528244331931,0.000500753489074587,1.72358967823969e-06,6.46535540096103e-05,0.334483772534708,0.000300675443250942,0.00289559695608543,0.00530685535225793,2.20899486257403,0.765826287709421
7.992405783098544,0.662949904522497,0.000507877539776981,1.72642095220525e-06,6.5559062577372e-05,0.333118746307842,0.000300692339013187,0.00305549380734194,0.00565948666529341,2.35572361215181,0.7656804079369161
8.491931144542203,0.664144271333578,0.000515147647623401,1.73054362923679e-06,6.64840072485724e-05,0.331759843293104,0.000300709268831081,0.00321181390598639,0.00601199658306131,2.50239802097106,0.765538270059318
8.991456505985861,0.665335848091559,0.000522568656415513,1.73591348564549e-06,6.74285024203967e-05,0.330407047117786,0.000300726245136847,0.00336464547319685,0.00636438801143133,2.64901945857002,0.765399686053574
9.49098186742952,0.666524560069524,0.000530145246812354,1.74248980163497e-06,6.839285934480641e-05,0.329060341574887,0.00030074327994668,0.00351407447968352,0.00671666374773909,2.79558923037237,0.76526449015291
9.990507228873181,0.6677103344348529,0.00053788203633004,1.7502351371441e-06,6.937750570370739e-05,0.327719710695808,0.000300760384894054,0.00366018470727441,0.00706882649048758,2.94210858507226,0.765132535745853
10.49003259031684,0.6688931001342669,0.000545783638891476,1.75911513655619e-06,7.038293973426519e-05,0.326385138793219,0.000300777571260845,0.00380305780749078,0.00742087884670714,3.08857872009291,0.765003690358362
10.9895579517605,0.6700727878025829,0.0005538547011025271,1.76909835422926e-06,7.14097041833223e-05,0.325056610486929,0.000300794850006555,0.00394277335684142,0.00777282333648693,3.23500078471351,0.764877829569094
11.48908331320416,0.671249329680495,0.000562099925137336,1.78015609647519e-06,7.245837164033889e-05,0.32373411072012,0.000300812231796354,0.00407940891471439,0.00812466240342914,3.38137588813133,0.764754849940147
11.98860867464782,0.672422659547147,0.000570524083918799,1.79226227588406e-06,7.352953639694989e-05,0.322417624770179,0.000300829727027052,0.00421304007305465,0.0084763984148388,3.52770509901692,0.764634646766391
12.48813403609148,0.673592712654646,0.000579132031867185,1.80539327689141e-06,7.46238100505993e-05,0.321107138256545,0.000300847345851953,0.00434374050776259,0.00882803366634044,3.67398944876078,0.764517123744721
