beta_a,beta_s,rho,eps_1,eps_2,R_0,ba*eps1,bs*eps1,ba*eps1*eps2,bs*eps1*eps2,ba*eps2,bs*eps2
0.634408969690213,0.472971230054932,0.225098973390512,0.605891067492091,0.379305088616255,4.08377966527017,0.384382727872161,0.28656904347103,0.145798324658108,0.108697096428455,0.240634550467293,0.179400394328925
0.573627324830791,0.482457426744007,0.224487838185478,0.657224282917573,0.373263045930948,3.82469112816281,0.377001807223842,0.317082736330088,0.140720842885844,0.118355267974688,0.214113882495562,0.180083528638475
0.759174626879316,0.427185410144616,0.230692640253946,0.547788256042193,0.37570263790782,4.54984698094511,0.415866944889703,0.234007150829788,0.156242308213727,0.087917103856045,0.285223909951244,0.160494685467066
0.642079382852545,0.428444571594908,0.248633614738267,0.621491347257283,0.374363036134272,4.02972695413961,0.399046780695153,0.266274594025589,0.149388364380645,0.09968336546484,0.240370787203898,0.160393810637517
0.528765456808203,0.540682934307538,0.174236801811486,0.69438720887739,0.375796691163174,3.62332461565748,0.367167969703826,0.375443313641449,0.137980508115798,0.141090354985794,0.198708309069907,0.203186857681169
0.617110042170276,0.419689222985448,0.205684565157147,0.645430750260871,0.37753675267756,3.85768456357116,0.398301797511479,0.2708803300679,0.150373567218119,0.10226728017806,0.232981721365678,0.158448106379694
0.648227850606279,0.423358219340499,0.248697896152716,0.630501954295335,0.368070979585348,4.04367804291907,0.408708926635923,0.266928184661178,0.15043389499216,0.098248518407178,0.238593859967158,0.155825874508166
0.601811369288893,0.532016424926241,0.199448169866591,0.615242628847701,0.381413263190497,4.02131990854434,0.370260008911733,0.327319183861776,0.141222078227967,0.12484387802157,0.229538838185618,0.20291812070206
0.565437551613704,0.398035401992095,0.184113337340639,0.708530892550214,0.376819666839884,3.54466778907659,0.400629973126265,0.282020378640042,0.150965252999511,0.106270825121199,0.213067989817836,0.149987567569141
0.490663955807653,0.547322931649794,0.238593435715226,0.724395493287562,0.353997973911084,3.64016864760885,0.355434758305711,0.396478265060047,0.125823184297798,0.140352502531038,0.173694046227107,0.193751208879102
0.590877446918664,0.496314659465029,0.229623092993205,0.655800020929177,0.363203535006671,3.94755524834932,0.387497442055839,0.325483164064623,0.140740440760723,0.118216635773428,0.214608777476575,0.180263238793331
0.566703405403039,0.489576528829911,0.240900771279108,0.659001827847503,0.367962097808039,3.84121783343361,0.373458580008007,0.322631827370147,0.137418602544158,0.11871628401876,0.208525373887062,0.180145606585832
0.628947244296893,0.388281722272851,0.183323586028036,0.629633757834194,0.391918729755949,3.83413054756762,0.396006416906114,0.244475279892988,0.155202331889049,0.09581444115239,0.246496205068343,0.152174879380628
0.633814142100544,0.413468184508879,0.236301607915716,0.622851507311674,0.381746291315732,3.94399833563872,0.394772093762779,0.257529281946777,0.150702782708887,0.098310848288386,0.241956198130345,0.157839946013313
0.506061078497203,0.589015958129324,0.222975742220788,0.696829891977093,0.357040736436167,3.76537840611326,0.352638486663017,0.410443926476041,0.125906304973899,0.146545201774758,0.180684420148322,0.210302691463148
0.698130958056268,0.463845401726632,0.234508905196799,0.567312913725195,0.377844689106271,4.36419930327799,0.396058707976663,0.263145486371569,0.149648679383274,0.099428124487784,0.263785074802234,0.175261521608773
0.558614993971119,0.603006803044478,0.19337878022566,0.637470507487677,0.374838293705782,3.94861710621131,0.356100583696995,0.384399052755285,0.133480135180615,0.14408748503691,0.2093902911786,0.226030041146171
0.527633719481222,0.588989228795124,0.225668750871598,0.66980478537111,0.361760732902524,3.87399900476955,0.35341159023168,0.394507803979014,0.127850435898459,0.142717432303213,0.190877161063612,0.213073175080616
0.530590282128771,0.65421895115997,0.218916453683355,0.634467835457595,0.367342101019758,4.02034429651823,0.336642467817076,0.415080881857804,0.123662951420401,0.15247668323478,0.194908149017849,0.240322164046046
0.70552582710486,0.491860394288347,0.209204451700506,0.543370046289855,0.390098897155872,4.44102964996001,0.383361601332656,0.267262205212605,0.149548937891778,0.104258691504884,0.27522484706859,0.191874197366537
0.572611029737873,0.518923691097967,0.195160712498261,0.643084429342775,0.382244624593552,3.84422698579815,0.368237237294359,0.333711745762183,0.140756704530949,0.127559520981324,0.21887748810028,0.198355791496443
0.596963221215268,0.407151438584087,0.225233553060314,0.664463143467671,0.378364122160341,3.75067632099063,0.396660058503284,0.270537124748967,0.150081934831664,0.102361541717426,0.225869465157124,0.154051496646188
0.554669102140238,0.560459483262307,0.216773472456624,0.642737082985565,0.374464910758131,3.9049522323492,0.356506400731839,0.360228093403612,0.133499137534751,0.134892780848955,0.207704115833237,0.209872410383368
0.550842712531026,0.499516093726666,0.21842240756153,0.654816235701243,0.384008132959014,3.74782535757321,0.360700751483028,0.327091248166285,0.138512022133911,0.125605699515569,0.211528081593118,0.191818242534957
0.533307254244766,0.737562978195339,0.190163816528996,0.601435873947615,0.382236757179108,4.09251859708908,0.320750114539304,0.443596834382319,0.122602483646331,0.169559015469216,0.203849635442613,0.281923681000752
0.538037715009195,0.787319281889942,0.202797795061143,0.602108778465414,0.363232677764893,4.28449411321639,0.323957231352509,0.47405185108102,0.117671852625473,0.172191123267563,0.195432879961294,0.285980091016816
0.645969011219811,0.501911754074822,0.235188728825293,0.587227891648815,0.380524656486454,4.22342875520814,0.379331020529079,0.294736581139116,0.144344806281484,0.112154536291954,0.245807136095313,0.190989797805835
0.542566444991221,0.665584348560087,0.214756827324646,0.640913748060263,0.358373517214139,4.08660305677714,0.347738293831056,0.426582159485894,0.124620195430279,0.152875748875763,0.194441445213876,0.23852780399616
0.579647555002963,0.650173914261314,0.172674747708552,0.616161000004282,0.376512280277417,4.07458400913254,0.357156217140663,0.40061180918795,0.134473701730887,0.150835265783416,0.218244422691395,0.244798463035421
0.586725100753282,0.499243868286708,0.209139694150014,0.640015094382103,0.377288019019402,3.89697327327617,0.375512920734961,0.319523611481204,0.141676525980283,0.120552430405668,0.221364350972165,0.188358730073475
0.585773165429241,0.441368759163467,0.212469937976778,0.63580477787483,0.394946006023208,3.76595642321739,0.372437377330775,0.280624365880817,0.147092654670548,0.110831472497424,0.231348772121851,0.17431682861503
0.667899497378146,0.710068588431163,0.154774512690443,0.522302009294779,0.39924783630754,4.55604375764328,0.348845249487579,0.370870250474704,0.13927571106408,0.148069145052861,0.266657429199118,0.283493347561091
0.559371267122875,0.510942807177624,0.214886115374542,0.676189782424665,0.365119488859361,3.80685018838381,0.378241135410426,0.345494305616885,0.138103210026639,0.126146704270657,0.204237351134517,0.186555176593061
0.599865323653516,0.513967567851439,0.186038002563991,0.630793177978195,0.378466062979552,3.9466767313579,0.37839095386632,0.324207235502733,0.143208134576863,0.122701436010204,0.227028667361101,0.19451928190391
0.606389758409894,0.505586887597633,0.240216480246009,0.639251330352033,0.359183896000463,4.06139722992519,0.387635459775373,0.323197090505331,0.139232414670049,0.116087190143719,0.217805435920445,0.181598668054066
0.581405269624329,0.442276740711912,0.221513144568548,0.6693536044324,0.373225069999243,3.75934705803885,0.389165712859036,0.296039530552132,0.145246400423119,0.110489374512863,0.216995022453469,0.16506876751124
0.531989163326634,0.517042145879555,0.23519365540688,0.690228784391926,0.36117035423516,3.74168621887593,0.36719423351262,0.356877371829838,0.132619671390861,0.128893526802296,0.192138714567947,0.186740294981826
0.622159867976211,0.447035019584668,0.152770711062787,0.619450231654309,0.394894534984487,3.88329313492958,0.385397074343878,0.276915946439311,0.152191198457408,0.109352593898941,0.245687531750476,0.176531686180669
0.647855025774745,0.51956403122206,0.207753458855906,0.566604267378386,0.393569611816982,4.22895881266975,0.367077422246505,0.294387197266736,0.144470518580335,0.115861854952159,0.254976051007847,0.204484614082132
0.588552503384117,0.601706622349255,0.158446928054528,0.63214690956903,0.376492869110376,3.98561777756534,0.372051646133386,0.380366981785301,0.140074791709997,0.143205456287202,0.22158582062118,0.226538252610985
0.648190062335305,0.418276503356444,0.173155606928469,0.613523428467593,0.387211927895066,3.98069721913585,0.397679789342579,0.256622434386682,0.153986357916244,0.099367267559992,0.250986923679276,0.161961651257856
0.626837883953509,0.577970408935728,0.16228611996851,0.595584649071389,0.383574210837617,4.14686353658709,0.373335021139103,0.344230303179633,0.143201686111476,0.132037866888521,0.240438846660589,0.221694543495017
0.537457875856793,0.578603428960383,0.230202075254715,0.673288987239947,0.355976238389967,3.90787137293915,0.361864468919753,0.389567316698297,0.128815152453037,0.138676707997933,0.191322232940563,0.205969072160854
0.53075135588519,0.495442619276382,0.199586882046275,0.695241246039605,0.375352384384346,3.60334807635135,0.369000234002829,0.344452143966837,0.138505117671344,0.129290933544252,0.199218786946731,0.185965568471016
0.561415849760257,0.610996271243485,0.200015228920364,0.634529350499339,0.369785729013702,4.00036201256216,0.35623483450841,0.387695067149647,0.131730557978768,0.143364103040948,0.207603569283444,0.225937701586426
0.599967812577745,0.485135726217566,0.206936221732994,0.623020488257283,0.385188939065265,3.92393545204666,0.373792239530841,0.30224949701912,0.143980636175714,0.116423163089805,0.231100965200129,0.186868915684401
0.528793565375598,0.690079103766,0.164554612295484,0.659866720745864,0.372697880841532,3.863046282583,0.34893327593591,0.455360235257315,0.130046692496407,0.169711794699903,0.197080241218124,0.257191019586612
0.586012782036586,0.710748052678034,0.173506581599102,0.594337644942229,0.375194083628467,4.22248549937959,0.348289456781668,0.422424323775938,0.130676143574655,0.158491107061488,0.219868528750785,0.266668464315252
0.601023436581879,0.536739450658908,0.158591192382764,0.62129362867275,0.388197464397897,3.93735736804492,0.373412031831322,0.333472800951691,0.144957603932586,0.129453295775111,0.233315774124796,0.208360893788108
0.660537362475306,0.575783000384079,0.218555053352273,0.547414208248217,0.385320094898894,4.43970839374071,0.361587537297785,0.315191795278033,0.13932694418584,0.121449732467885,0.25451831919325,0.221860760349163
0.648928246975915,0.447982918445845,0.192122012422299,0.605358904302778,0.38297882513245,4.05825513216296,0.392834492560462,0.271190448656737,0.150447292432308,0.103860199413699,0.248525777622096,0.171567971785796
0.636513802966974,0.587598368555327,0.249442963863774,0.566481968882621,0.372365804227359,4.43433213152589,0.360573592325696,0.332863880731438,0.134265275689506,0.123947126646802,0.237015974143612,0.218801539069788
0.527331584220209,0.656799017239605,0.199116336221413,0.661111582805489,0.360024849765486,3.93307108159413,0.348625018307149,0.434217437872365,0.125513669840521,0.156329067835553,0.189852474385477,0.236463967507808
0.764237133553545,0.352801245305096,0.184319449417808,0.540331872020073,0.396410557524598,4.42244367444837,0.412941681040242,0.190629757326716,0.163694442006307,0.075567648382662,0.302951668192961,0.139854138346766
0.543500027473496,0.600827137632656,0.245360767546398,0.635446626939328,0.362846429856941,4.04012566319539,0.345365259199465,0.381793577982283,0.125314551297143,0.138532436713179,0.197207044595907,0.218007981851174
0.599678122242317,0.467953872857877,0.231355133950376,0.648101870117858,0.369767967533889,3.92021734851783,0.388652512494011,0.303281780128084,0.14371124962185,0.112143887428022,0.221741760436081,0.173034352466269
0.59501840597214,0.27452891741504,0.230037844465814,0.722635626248345,0.380973382725332,3.41616968894183,0.429981498428969,0.198384376159498,0.163811505965791,0.075579166865339,0.226686174907041,0.104588210323531
0.556462083796327,0.532191775474595,0.200150673577466,0.66002800972626,0.37475978199385,3.80676024460963,0.367280561656217,0.351261478359182,0.137641983216863,0.131638675052724,0.208539609211355,0.199444073755779
0.678264304762028,0.563582241907547,0.221724248831966,0.56041028004554,0.371851504387438,4.50003392369637,0.380106288976582,0.315837282016102,0.141343095383068,0.117444568459327,0.25221360209806,0.209568904499366
0.532001108449331,0.652833367865759,0.193258930762245,0.652636354351682,0.367705184495727,3.9241417520589,0.347203263929425,0.42606278920304,0.127668440220688,0.156665496510668,0.195619565734293,0.240050213976046
0.677191327726174,0.457067311727508,0.224465712356353,0.575130742515987,0.386074491340028,4.2423688317852,0.389473551140542,0.262873462373628,0.150365803146979,0.10148873827269,0.261446297391761,0.176462029883352
0.562628754122982,0.641288444246913,0.190428397197735,0.632541954697448,0.368813799036271,4.03737762673625,0.355886291901941,0.405641846048828,0.131255775341286,0.149606310289354,0.207505248255141,0.236516027400764
0.573147817147857,0.459221850139917,0.217066070491895,0.687616012413753,0.364247033548512,3.75468495465124,0.394105616550856,0.315768297406476,0.143551801733457,0.115017665618973,0.208767392180912,0.167270196654124
0.594312454020292,0.489099001117914,0.218738113597671,0.661611191852365,0.360872650888067,3.92653563723296,0.393203771037069,0.323593373063424,0.141896487193332,0.116775998347209,0.214471110738095,0.176502453080127
0.618449105783078,0.566863906557569,0.225256786457954,0.605292691391523,0.365433893625177,4.23869152181324,0.37434272372812,0.343118579652944,0.136797519082221,0.125387158537716,0.226002264735319,0.207151284528911
0.646803284679863,0.470101106088884,0.214626700075832,0.588899424636166,0.387826085143219,4.12134880390414,0.380902082200754,0.276842270896569,0.147723763362819,0.107366654123975,0.250847185755166,0.182317471595949
0.518950125338933,0.564918559421018,0.24344393289126,0.672052589473255,0.362473211669988,3.82862625962019,0.3487617755415,0.379654980700396,0.126416800888255,0.13761476018098,0.188105518628146,0.204767844565319
0.59847442239397,0.495999892531078,0.20248163455868,0.642986429564378,0.372988912283814,3.93319503600194,0.384810932040702,0.318921199962873,0.143530210976782,0.118954071478401,0.223224323838411,0.185002460408055
0.709539684441759,0.533816501712649,0.218755187507155,0.552370141621152,0.371004009195014,4.56943557020709,0.391928535980922,0.294864296650724,0.145407058166854,0.109395836225887,0.263242067610858,0.19804806230985
0.53550054485834,0.544441257781316,0.181642748991556,0.687771956833277,0.372467769735637,3.68348111601025,0.368302257622507,0.374451429245026,0.137180720485255,0.139471088725217,0.199456693635604,0.202786821037872
0.53190296475793,0.516616740332048,0.232054605332953,0.677736409035356,0.369726943769413,3.73265601944312,0.360490005290299,0.350129974440193,0.133282867915402,0.129452485371835,0.196658857541839,0.191007128503085
0.67434570374127,0.478990366804534,0.159470854149715,0.567431291036421,0.398722756480243,4.20758141297327,0.382644853278773,0.271794122229906,0.15256921065229,0.108370501610636,0.268876977816328,0.190984359379786
0.464538574216284,0.585564850460534,0.212248864043772,0.740613356696998,0.357347644917486,3.52641004319905,0.34404347276556,0.433677149463352,0.122943124742006,0.154973508015257,0.166001765469516,0.209250220258532
0.585353397365666,0.653894803427785,0.235274154508746,0.592476124093032,0.363698748406175,4.33324717001062,0.346807912095898,0.387417058699469,0.126133603566637,0.140903099360199,0.212892297997195,0.237820721595987
0.657387160882436,0.407474251152928,0.185013455674243,0.601308925827187,0.391649992313719,4.01155136398052,0.395292767562802,0.245017904263005,0.15481640937764,0.095961260321329,0.257465676506744,0.159587287332083
0.625739381713386,0.448331441164902,0.190480812444554,0.613950550510021,0.388724779200931,3.94536557104201,0.384173037878733,0.275253335114143,0.149337579324362,0.106997791916565,0.243240402993863,0.174277540475662
0.657014659051834,0.569888774791719,0.161586597655667,0.554988318531251,0.399331937017594,4.28198379204606,0.364635460877561,0.316281612871491,0.145610584897539,0.126301349111021,0.262366936448123,0.227574788322161
0.541638538783864,0.600949920760816,0.235571823059686,0.652842178781921,0.358999270732101,4.00015599657388,0.353604483771914,0.392325455608314,0.126943751801718,0.140844552453024,0.194447840423808,0.215740583299647
0.521756400379624,0.663620675897063,0.207601329233518,0.656324240231979,0.359849121366329,3.95551317015953,0.342441373065329,0.435550335910372,0.123227227217038,0.156732405688157,0.187753582243866,0.238803317142088
0.591064608216452,0.679735267377115,0.224559257040575,0.58766419608705,0.363696346852419,4.38409881998327,0.347347507823028,0.399456079455188,0.126329019683527,0.145280716825842,0.21496803876208,0.247217233571809
0.55424803088949,0.48593145502258,0.198405624037263,0.671116457366067,0.379319015246089,3.6927753601934,0.371964974992673,0.326116596617492,0.141093388020257,0.123702226284353,0.210236817279085,0.184323040996264
0.610199045038074,0.533946426145399,0.207106715133135,0.621804355653166,0.371569732148294,4.08183844692756,0.379424424020077,0.332010213462651,0.140982631603661,0.123364946086815,0.226731495721942,0.198398330544385
0.637924366784739,0.554328693470561,0.194881876365635,0.586190546604646,0.379306815000759,4.23195312477711,0.373945233257969,0.324942239824147,0.141839975411796,0.12325280604691,0.241969059776495,0.21026065118385
0.679807942648442,0.614845906360523,0.245877184015198,0.531257587062749,0.374908110501744,4.69244839659595,0.361153127277503,0.3266415526285,0.135399236549405,0.122460567307307,0.254865511282405,0.230510717003356
0.544538880239244,0.470430126026447,0.232451740967293,0.701551868342843,0.362936466193933,3.67550231826814,0.382022268817161,0.330031133838613,0.138649812251889,0.119780333449363,0.197633016899233,0.170736247531205
0.614805456728415,0.504992827068331,0.247469761663497,0.609462366516552,0.373769323007105,4.11097185456316,0.374700788604989,0.307774123458949,0.140051660087115,0.115036525764357,0.229795419342454,0.188750827096774
0.640743212075385,0.464732051118976,0.200669308558093,0.601711948528441,0.385015008804996,4.06379066089318,0.385542846644252,0.279634828022418,0.14843978249544,0.107663605773235,0.246695753438946,0.178928814753536
0.640888513350371,0.515892374514891,0.175243873863953,0.601155917554396,0.380509665264734,4.13092744933248,0.385273922293215,0.310131753760815,0.146600451207022,0.118008129811493,0.243864273686963,0.19630203473929
0.538980682574995,0.522510846491691,0.235768335652449,0.672001804540008,0.368059892013519,3.78888574966403,0.362195991302602,0.351128231734143,0.133309817446565,0.129236219054967,0.198377171825925,0.192315285735624
0.527942948880027,0.650846347319197,0.213912167357506,0.641327972750672,0.366474243600452,3.98060797785013,0.338584581133239,0.4174059684984,0.12408252826558,0.152968536579765,0.193477492855,0.23851842283392
0.510257616871406,0.534959416477513,0.230887629708289,0.693164943125503,0.367452080442181,3.67625618625169,0.353692691978023,0.370815113497088,0.12996511550452,0.136256784913908,0.187495222880867,0.196571950536797
0.659544409898196,0.500533726649352,0.241466452557648,0.576879200635149,0.378927352878518,4.29112330352456,0.380477451965452,0.28874749612041,0.144173313703232,0.109414324355207,0.249919417348548,0.189665920065659
0.542824584032495,0.460845306033678,0.206624288468548,0.693966940496492,0.376879570234815,3.59865688486027,0.376702315807312,0.319811407070361,0.141971406887919,0.120530385652869,0.204579495943059,0.173683180882704
0.60719048780645,0.517890712508342,0.248602257370599,0.622572476653064,0.36640513905412,4.11349067968886,0.378020085793844,0.322424503521938,0.138508502100544,0.118137995047411,0.222477715117061,0.189757818531456
0.489834418230731,0.613190134518528,0.217362008530517,0.699385951869411,0.358880630756714,3.72759184432473,0.342583310852699,0.428856565907173,0.12294651468554,0.153908314876925,0.175792084980993,0.220062062249804
0.518022579523137,0.61077778052653,0.181357171280251,0.691187186097997,0.365394058620623,3.72730086436377,0.358050569075823,0.422161775453312,0.130829550626039,0.154255404527374,0.189282372789083,0.223174572141885
0.64973224150066,0.473227466021519,0.188463033319478,0.604208300205301,0.377999640998705,4.11000786096588,0.392573613225694,0.285927962855324,0.148392684864877,0.108080667310803,0.245598554032533,0.178879812266861
0.693402890125321,0.5292676416431,0.152244024084067,0.557323633332621,0.388465586816245,4.37836782322792,0.386449818087984,0.29497336504592,0.15012245535858,0.114587001347726,0.269363160612613,0.205602264993737
0.565478948536813,0.429950360317057,0.212330412423555,0.670697201510615,0.385968853647739,3.64419667119976,0.379265148296806,0.288366503453131,0.146384534516658,0.111300488768212,0.218257261528682,0.165947447697007
0.550902820921017,0.64289623799349,0.222431396439423,0.625343538195987,0.36679582211469,4.101101032398,0.344503519236899,0.402031008159738,0.126362451559902,0.147463294153549,0.202068853105026,0.235811654149264
0.595091694267269,0.560352640098246,0.195494262616355,0.623958893903889,0.373636099556057,4.04037976536008,0.371312755326396,0.349637013511826,0.138735849615567,0.130637009988987,0.222347739524228,0.209367974822248
0.585175718495068,0.441758982441898,0.190867873436278,0.665801588716769,0.3785838615318,3.73638391397841,0.389610923052493,0.294123832339719,0.147500407744182,0.111350536215703,0.221538083182508,0.167242821439212
0.530914920385537,0.631025806939291,0.247433049919862,0.634611103127443,0.361631008876838,4.0710610921673,0.336924503292684,0.400455983443628,0.121842348041061,0.144817301303486,0.191995298286788,0.228198499190777
0.556983312907252,0.477062644664373,0.240699279435541,0.685638271970063,0.363396002704072,3.76425084171373,0.381889076177889,0.327092407309149,0.138776963759396,0.118864073330997,0.202405509483367,0.173362658110466
0.489636800736888,0.459923569244226,0.248484973342781,0.757661292351127,0.360324009699033,3.43046807091496,0.370978851228982,0.348466285856323,0.133672587188368,0.12556076936468,0.176427895337722,0.16572150462517
0.53486178032406,0.576862025186675,0.243697343938626,0.68240917192082,0.347874528867612,3.93264398658675,0.364994584603037,0.393655936920206,0.126972319158011,0.136942873592055,0.186064789839525,0.200675605233431
0.589632995110747,0.566487085413158,0.243591947304686,0.618841633558442,0.364756414035703,4.15224728471123,0.364889445894292,0.350565793326839,0.133095765803876,0.127871121657479,0.215072416893727,0.206629797872841
0.436164222205402,0.664185001023766,0.231162910249778,0.705109926569515,0.362389692238539,3.65978777471199,0.307543722691501,0.468323437300441,0.111450675016068,0.169715586311402,0.158061418250477,0.240693798110456
0.564305752882601,0.49633155132527,0.170918149333444,0.65867074883259,0.387212322684112,3.70835242781404,0.371691692821721,0.326919074580657,0.143923603699888,0.126587094198117,0.218506141277679,0.192185692810066
0.586194513683578,0.403388926487576,0.226469660754063,0.664668806606453,0.383130018339889,3.69279649755965,0.389625207849314,0.268120036366755,0.149277113028991,0.102724834450487,0.224588714778332,0.154550406803293
0.508896037068085,0.453633793485788,0.240857405269524,0.731425911543741,0.367188847458776,3.48573618042449,0.372219747793521,0.331799510907388,0.136674940193699,0.121833079997469,0.186860949327369,0.166569269798399
0.583316596109379,0.529895156745471,0.171234753662659,0.64120059983712,0.382789305387045,3.86509283062822,0.374022951320281,0.339769092355981,0.143171985734703,0.130059974854933,0.223287354645445,0.202838198978558
0.566820788188313,0.47339061925437,0.206772764804719,0.663067546422679,0.382044197973773,3.74052554699867,0.375840469285394,0.313889956408508,0.143587670654225,0.119919836648111,0.216550593418266,0.180856139461344
0.533895591059737,0.619685169880193,0.192073283213988,0.647817557484328,0.374456058475072,3.85989430574619,0.34586693775197,0.401442933161048,0.129511970267446,0.150322738454158,0.199920438665448,0.232044866208792
0.520357948337751,0.590738923320304,0.239791733867626,0.67315987754847,0.357057758672768,3.89092221924017,0.350284092784414,0.397661741285411,0.125071653068327,0.141988210053279,0.185797842741037,0.210927915921512
0.632368787953123,0.654154588209295,0.233916743989366,0.559669831101002,0.366760177998197,4.54398869340657,0.35391773274727,0.366110587897042,0.129802930659107,0.134274784384144,0.231927689230191,0.239917853209978
