time,s,e,i_s,i_a,r,d,v,x_vac_counter,cost,control
0.360439606819236,0.64379615621775,0.000394164851586004,1.86885589407671e-06,6.93873509548634e-05,0.354639013686839,0.000300428985976952,0.000798980050998621,0.00125160381312838,0.085546564692945,0.688094178683368
0.7208792136384721,0.644224857026363,0.000404107267710823,1.84938469426269e-06,6.466563591331929e-05,0.353593426681976,0.000300442125204143,0.00141065187813871,0.00223097681757872,0.138084574500776,0.538810157398066
1.081318820457708,0.644742864179252,0.000412125149703586,1.83204727018047e-06,6.1654369411068e-05,0.352549683706882,0.000300455134359903,0.00193138541312132,0.00308407669883915,0.178045698536906,0.469606218910604
1.441758427276944,0.645319529143579,0.000418860346224231,1.81651874391352e-06,5.97973391373278e-05,0.351508262686003,0.000300468027376593,0.00239126593893549,0.00385561015578418,0.210802145311298,0.424915067318502
1.80219803409618,0.645938880615627,0.000424746087864111,1.8025668182521e-06,5.87198223839044e-05,0.350469483001049,0.000300480816217508,0.0028058870900399,0.00456838068617494,0.238815097743197,0.392724059724111
2.162637640915416,0.646591053244569,0.000430075052993738,1.79002224887619e-06,5.81693979926562e-05,0.34943355723541,0.000300493511427196,0.00318486153535855,0.00523623525654389,0.263454717850931,0.368122648642938
2.523077247734652,0.647269363711201,0.000435045162734491,1.77875891707791e-06,5.79760606983302e-05,0.348400626043359,0.000300506122506397,0.00353470414058386,0.00586842246213197,0.285571415267787,0.348590182364878
2.883516854553888,0.647969006723765,0.000439790436227065,1.7686803683007e-06,5.80253414692924e-05,0.347370781647124,0.000300518658169314,0.00386010851287697,0.00647151041484431,0.305731991381964,0.332657481458251
3.243956461373124,0.6486863782067021,0.000444401791816227,1.75971070930958e-06,5.82401928324524e-05,0.346344083670093,0.000300531126521189,0.00416460530132589,0.00705036991881105,0.324333981764781,0.319394301809538
3.60439606819236,0.649418687367724,0.000448941074296464,1.75178844495677e-06,5.8568781387006e-05,0.345320569805251,0.000300543535181713,0.00445093764771462,0.00760873194205368,0.341667175751109,0.308175948744181
3.964835675011596,0.650163718110366,0.000453450515771359,1.74486229877309e-06,5.89762615060732e-05,0.344300263003146,0.000300555891372091,0.00472129135554005,0.00814952740416555,0.35794933729123,0.298563951481
4.325275281830832,0.650919674330771,0.000457959117379241,1.73888837230577e-06,5.94392321342708e-05,0.343283176314503,0.000300568201977191,0.00497744391486292,0.008675105915822989,0.373348186821595,0.290239716229084
4.685714888650068,0.651685075349407,0.000462486954402394,1.73382820859345e-06,5.99420017813376e-05,0.342269316152493,0.000300580473590888,0.00522086524011695,0.009187382800664119,0.387995566866752,0.282965220594734
5.046154495469304,0.652458682837015,0.000467048080734129,1.72964746630809e-06,6.04740720460177e-05,0.341258684490187,0.000300592712549822,0.00545278816000196,0.00968794138623438,0.401996917918372,0.27655849955001
5.40659410228854,0.653239448289183,0.000471652488579267,1.72631500666427e-06,6.10284422582261e-05,0.340251280340622,0.000300604924959149,0.00567425919939202,0.0101781062779554,0.415437819596322,0.270877743890025
5.767033709107777,0.654026474379361,0.000476307430862958,1.72380226000539e-06,6.16004674096491e-05,0.339247100753561,0.000300617116713163,0.00588617604983152,0.010658997118235,0.428388625979354,0.265810606094172
6.127473315927013,0.654818985929471,0.00048101831374353,1.72208278122138e-06,6.218708887955821e-05,0.33824614148671,0.00030062929351169,0.00608931580490369,0.0111315688658236,0.440907826490172,0.261266813570477
6.487912922746248,0.655616307719631,0.000485789299126282,1.72113193381762e-06,6.27863163278032e-05,0.337248397457641,0.000300641460874014,0.00628435661446687,0.0115966425103405,0.453044530765176,0.257172927187966
6.848352529565484,0.656417847243882,0.000490623711545922,1.72092666139192e-06,6.339687879699621e-05,0.336253863048052,0.000300653624150901,0.00647189456691042,0.0120549288824418,0.46484033897778,0.253468557807974
7.20879213638472,0.657223081129103,0.000495524313074035,1.72144531878905e-06,6.401798980112709e-05,0.335262532308584,0.000300665788535243,0.00665245702558342,0.0125070473553125,0.476330770726179,0.250103566709007
7.569231743203957,0.658031544306761,0.000500493489191406,1.72266754387057e-06,6.46491891937553e-05,0.334274399096682,0.000300677959071354,0.00682651329155624,0.0129535407105637,0.487546371535137,0.247035963600133
7.929671350023192,0.658842821264626,0.0005055333745912,1.72457415801145e-06,6.52902367502325e-05,0.333289457169407,0.000300690140663918,0.00699448323980401,0.0133948871110623,0.498513581578351,0.244230321258021
8.290110956842428,0.659656538922593,0.000510645938451676,1.72714708592838e-06,6.59410405767409e-05,0.332307700245917,0.000300702338085968,0.00715674436728985,0.0138315098150546,0.5092554241596871,0.24165653761087
8.650550563661664,0.660472360769836,0.000515833042358876,1.73036928939331e-06,6.660160897179449e-05,0.331329122049562,0.000300714555986363,0.00731363760399585,0.0142637851392752,0.51979205742181,0.239288876098434
9.0109901704809,0.661289981996742,0.000521096479770761,1.73422471118533e-06,6.72720180788674e-05,0.330353716336257,0.000300726798897132,0.00746547214554276,0.0146920490434858,0.530141220719101,0.23710521014129
9.371429777300136,0.6621091254282589,0.000526438003020408,1.73869822584166e-06,6.79523901692132e-05,0.329381476913655,0.000300739071240029,0.00761252949543102,0.0151166026055714,0.540318598357704,0.235086415022959
9.731869384119372,0.66292953809752,0.000531859341905117,1.74377559617976e-06,6.86428790807543e-05,0.328412397654131,0.000300751377333117,0.00775506687443338,0.0155377166127934,0.550338118672467,0.233215883453321
10.09230899093861,0.663750988342288,0.000537362216591291,1.74944343363621e-06,6.9343660472259e-05,0.327446472503632,0.00030076372139674,0.007893320112185751,0.0159556354328353,0.5602122015588969,0.231479130784389
