,time,s,e,i_s,i_a,r,d,v,x_vac,y_inc,x_zero,u_V
0,0.0,0.463606045500479,0.000670332099453929,9.28355035088359e-05,0.00120986143587586,0.532520193436188,0.00190074051540725,0.0,0.0,0.122581640011641,0.0,0.0028092562925297
1,0.16797621900785722,0.463813594043735,0.000674442915779916,9.40736815336462e-05,0.00119547460627826,0.532055092011152,0.00190089974373046,0.00026642287403012,0.000573350347748177,0.122584326343396,0.0,0.0027326886622879
2,0.33595243801571445,0.464026783430096,0.000678200837337182,9.53082359659923e-05,0.00118159921669847,0.531590047022609,0.00190106095875163,0.000527000277363739,0.00113372552673974,0.122587028393943,0.0,0.00267948193073628
3,0.5039286570235716,0.464243785581272,0.000681626725399444,9.65379763617105e-05,0.00116821140936411,0.531125072516735,0.00190122426470588,0.000783541515678569,0.00168504094427294,0.122589744794879,2.97943634824493e-09,0.00263420800288077
4,0.6719048760314289,0.46446397455374,0.000684740167815514,9.77617111969653e-05,0.00115528846735239,0.530660181757047,0.00190138966397396,0.00103666366945986,0.00222863192221369,0.122592474258771,6.45178075929512e-09,0.00259304206410264
5,0.8398810950392861,0.464687022836606,0.000687559651297412,9.89783323553709e-05,0.00114280883719687,0.530195387345914,0.00190155714651096,0.00128668584077991,0.00276519197538125,0.122595215574264,9.74686658632102e-09,0.00255435146337202
6,1.0078573140471432,0.46491273059426,0.000690102635632696,0.000100186818982584,0.00113075207548311,0.52973070126754,0.00190172669937047,0.00153379989937126,0.00329514058118719,0.122597967601812,1.28993474723927e-08,0.00251727050419346
7,1.1758335330550005,0.465140965907039,0.000692385612944932,0.000101386233162823,0.00111909879054416,0.52926613492108,0.00190189830782827,0.00177813021801802,0.00381875187971584,0.12260072926969,1.59327661778043e-08,0.00248127969271293
8,1.3438097520628578,0.465371637783456,0.000694424161749893,0.000102575715009401,0.00110783058652393,0.528801699151191,0.00190207195561893,0.00201976063704821,0.00433621278176405,0.122603499570238,1.88643188843392e-08,0.00244604140668168
9,1.5117859710707149,0.465604681972897,0.000696232997446767,0.000103754477947648,0.0010969300103953,0.528337404276871,0.00190224762507346,0.00225874862995001,0.00484765350077787,0.122606277556312,2.17071191796175e-08,0.00241132389572089
