,time,s,e,i_s,i_a,r,d,v,x_vac,y_inc,x_zero,u_V
0,0.0,0.463606047453753,0.000670331443875934,9.28314438698884e-05,0.00120986144387696,0.532520195443881,0.00190074144387914,0.0,0.0,0.12258164,0.0,-0.000606415211595628
1,0.12000000000000001,0.463944400832979,0.000673305652364693,9.37132239032243e-05,0.00119953100094976,0.532187928835202,0.00190085550674093,2.64803249007745e-07,5.80994277225018e-07,0.122583557448917,0.0,-0.000610011442949768
2,0.24000000000000002,0.464282842617692,0.000676100267609783,9.45933021382826e-05,0.00118946508011805,0.531855688855719,0.0019009704948974,3.39366064943019e-07,7.41300976001376e-07,0.122585483130485,0.0,-0.000610420734725253
3,0.36,0.464621192200711,0.000678722990743477,9.54713324068244e-05,0.00117965495138943,0.531523480828785,0.00190108654006789,3.91154178986718e-07,8.52590487905892e-07,0.122587416542934,0.0,-0.000610603662053819
4,0.48000000000000004,0.464959433720186,0.000681181103651758,9.63468743588499e-05,0.00117009209363948,0.531191309779178,0.00190120365408802,4.3277471090339e-07,9.41972422903943e-07,0.122589357206038,0.0,-0.000610710059360279
5,0.6,0.465297559759214,0.000683481588214238,9.7219499751807e-05,0.00116076828845603,0.530859180542994,0.00190132183524968,4.68486099857205e-07,1.01861208817842e-06,0.122591304659941,0.0,-0.00061078044099118
6,0.72,0.465635565271147,0.000685631149039394,9.80888030796114e-05,0.00115167561968856,0.530527097785467,0.00190144107991739,5.00291658845891e-07,1.08682275579032e-06,0.12259325846432,0.0,-0.000610830704959234
7,0.84,0.465973446207006,0.000687636225449903,9.89544018138273e-05,0.00114280646313021,0.530195066008521,0.00190156138381997,5.29310258952723e-07,1.14901373689707e-06,0.122595218197611,0.0,-0.000610868464117763
8,0.9600000000000001,0.466311199050452,0.000689503001917089,9.98159355493153e-05,0.00113415347551955,0.529863089557,0.00190168274221575,5.56237346238781e-07,1.20668262003925e-06,0.122597183456263,0.0,-0.000610897856738364
9,1.08,0.466648820620424,0.000691237417969326,0.000100673065065641,0.00112570958384795,0.529531172624533,0.00190180514993414,5.8153822599083e-07,1.26083139029431e-06,0.122599153854029,0.0,-0.00061092134060697
10,1.2,0.466986307973706,0.000692845177702903,0.000101525471412959,0.00111746797506526,0.529199319259177,0.00190192860140246,6.05541533751425e-07,1.31216768583685e-06,0.122601129021277,0.0,-0.000610940474340579
11,1.32,0.467323658351121,0.000694331758923911,0.000102372855033051,0.00110942208617983,0.528867533368827,0.0019020530906704,6.28489244904842e-07,1.36121248327749e-06,0.122603108604331,0.0,-0.000610956297594462
12,1.44,0.467660869145008,0.000695702421937424,0.000103214934915426,0.00110156559473907,0.52853581872643,0.0019021786114332,6.50565536494626e-07,1.40836224902706e-06,0.12260509226484,0.0,-0.000610969532283477
13,1.5599999999999998,0.467997937878031,0.000696962217997758,0.00010405144778699,0.00109389240967574,0.528204178974998,0.00190230515705375,6.71914457147599e-07,1.45392699220389e-06,0.122607079679169,0.0,-0.000610980696328432
14,1.68,0.468334862188447,0.000698115997433491,0.000104882147334443,0.00108639666250625,0.527872617632424,0.00190243272058381,6.92651271123618e-07,1.49815469516532e-06,0.122609070537812,0.0,-0.000610990171474589
15,1.8,0.468671639819282,0.000699168417459437,0.000105706803457765,0.00107907269886727,0.527541138096119,0.00190256129478434,7.12870030635221e-07,1.54124762202974e-06,0.122611064544832,0.0,-0.000610998245539541
16,1.9200000000000002,0.469008268609968,0.00070012394968769,0.000106525201553604,0.00107191507037745,0.527209743647469,0.00190269087214476,7.32648798656226e-07,1.58337356754993e-06,0.122613061417317,0.0,-0.000611005139725713
17,2.04,0.46934474648963,0.000700986887349424,0.00010733714182756,0.00106491852681207,0.526878437456126,0.00190282144490139,7.52053353021736e-07,1.62467383501479e-06,0.122615060884866,0.0,-0.00061101102683919
18,2.16,0.469681071471488,0.000701761352238624,0.000108142438634264,0.00105807800857847,0.526547222584128,0.00190295300505531,7.71139877590616e-07,1.665269032245e-06,0.122617062689085,0.0,-0.00061101604377727
19,2.28,0.470017241648072,0.00070245130138823,0.000108940919844031,0.00105138863948061,0.526216101989867,0.0019030855443892,7.89956959035457e-07,1.70526337206659e-06,0.122619066583109,0.0,-0.000611020300293791
20,2.4,0.470353255187029,0.000703060533488738,0.000109732426234788,0.00104484571976147,0.525885078531907,0.0019032190544833,8.08547096022374e-07,1.74474792304036e-06,0.12262107233114,0.0,-0.00061102388527861
21,2.52,0.470689110327378,0.000703592695059994,0.000110516810909194,0.00103844471941325,0.525554154972649,0.00190335352673109,8.26947859906039e-07,1.78380310815366e-06,0.122623079708008,0.0,-0.000611026871340334
22,2.64,0.471024805376117,0.000704051286384475,0.000111293938734778,0.00103218127174416,0.525223333981865,0.00190348895235378,8.45192800091775e-07,1.82250065467975e-06,0.122625088498738,0.0,-0.00061102931820427
23,2.76,0.471360338705121,0.000704439667212134,0.000112063685807131,0.00102605116719266,0.524892618140092,0.00190362532241444,8.63312160901968e-07,1.86090513709495e-06,0.122627098498147,0.0,-0.000611031275269427
24,2.88,0.471695708748258,0.000704761062245043,0.000112825938934751,0.00102005034737922,0.524562009941896,0.00190376262783138,8.81333456197694e-07,1.8990752137662e-06,0.122629109510449,0.0,-0.000611032783556631
25,3.0,0.472030913998718,0.000705018566410586,0.000113580595144974,0.00101417489938672,0.524231511799013,0.00190390085939094,8.99281935894606e-07,1.93706463033029e-06,0.122631121348873,0.0,-0.000611033877209758
26,3.1199999999999997,0.472365953006494,0.000705215149930997,0.000114327561209877,0.00100842105026036,0.523901126043376,0.00190404000775967,9.17180968944872e-07,1.97492304328366e-06,0.122633133835307,0.0,-0.000611034584663957
27,3.24,0.472700824376017,0.000705353663197365,0.00011506675319168,0.00100278516171899,0.523570854930017,0.00190418006349595,9.3505236159653e-07,2.01269670366453e-06,0.122635146799944,0.0,-0.000611034929561954
28,3.36,0.473035526763919,0.00070543684145538,0.000115798096006649,0.000997263725069496,0.523240700639863,0.00190432101706108,9.52916624733758e-07,2.05042903099703e-06,0.122637160080948,0.0,-0.000611034931478382
