,time,s,e,i_s,i_a,r,d,v,x_vac,y_inc,x_super_zero
0,0.0,0.463606046009872,0.00067033,9.282999999999999e-05,0.00120986,0.532520194,0.00190074,0.0,0.0,0.12258164,0.0
1,0.16804343638241018,0.4640795899960957,0.0006737197163974631,9.404624051912954e-05,0.0011965890167681492,0.5320539794578811,0.0019020755822103921,0.0,0.0,0.12258435752960278,1.090262017469315e-05
2,0.33608687276482035,0.46455313398231945,0.0006771094327949262,9.526248103825908e-05,0.0011833180335362983,0.5315877649157622,0.0019034111644207843,0.0,0.0,0.12258707505920556,2.1805240349386304e-05
3,0.5041303091472306,0.4650266779685432,0.0006804991491923893,9.647872155738862e-05,0.0011700470503044477,0.5311215503736434,0.0019047467466311767,0.0,0.0,0.12258979258880835,3.270786052407946e-05
4,0.6721737455296407,0.4654989129355545,0.0006825616756735106,9.765449263612456e-05,0.001158862155533227,0.5306558436356845,0.0019061651147899408,0.0,0.0,0.12259256270624537,4.4285303324548794e-05
5,0.8402171819120509,0.4659720700142936,0.0006855591138620258,9.885877158185812e-05,0.0011462077585449627,0.5301897791855036,0.001907525166085845,0.0,0.0,0.12259529577926148,5.538738117122813e-05
6,1.0082606182944611,0.4664449667450327,0.000688292590118554,0.00010005500164811996,0.0011339682591787973,0.5297238157313937,0.0019089016824999695,0.0,0.0,0.12259803931135822,6.662367303042748e-05
7,1.1763040546768713,0.46691759230736324,0.0006907856803818315,0.00010124205708296131,0.001122114358598012,0.5292579712850787,0.0019102943213671654,0.0,0.0,0.12260079179160369,7.799137480900263e-05
8,1.3443474910592814,0.4673899346359352,0.000693064673118337,0.00010241868261113318,0.0011106133869905777,0.5287922659306197,0.0019117027005969727,0.0,0.0,0.12260355153522591,8.948735978909731e-05
9,1.5123909274416916,0.4678619937219227,0.0006951295875580911,0.00010358487731440132,0.0010994653204585174,0.5283266996827082,0.001913126819909892,0.0,0.0,0.12260631854099245,0.00010111162568351651
10,1.6804343638241017,0.46833376956532596,0.0006969804237010938,0.00010474064119276578,0.0010886701590018314,0.5278612725413443,0.0019145666793059229,0.0,0.0,0.12260909280890331,0.00011286417249226026
11,1.8484778002065119,0.46880526216614476,0.0006986171815473452,0.00010588597424622653,0.0010782279026205193,0.5273959845065279,0.0019160222787850656,0.0,0.0,0.1226118743389585,0.0001247450002153285
12,2.0165212365889222,0.46927647152437924,0.0007000398610968454,0.00010702087647478358,0.0010681385513145814,0.526930835578259,0.0019174936183473205,0.0,0.0,0.12261466313115801,0.00013675410885272132
13,2.1845646729713324,0.4697473976400293,0.0007012484623495941,0.00010814534787843692,0.0010584021050840176,0.5264658257565378,0.0019189806979926871,0.0,0.0,0.12261745918550186,0.00014889149840443863
14,2.3526081093537425,0.47021804051309507,0.0007022429853055915,0.00010925938845718655,0.001049018563928828,0.526000955041364,0.0019204835177211658,0.0,0.0,0.12262026250199001,0.00016115716887048047
15,2.5206515457361527,0.4706883956782291,0.0007030329522051814,0.00011036256174808719,0.001039976289842869,0.5255362305928981,0.0019220019349485379,0.0,0.0,0.1226230724838848,0.00017354995372657276
16,2.688694982118563,0.47115842980747663,0.0007036894340697738,0.00011145161012833047,0.0010311884203910492,0.5250717058523352,0.0019235348854708292,0.0,0.0,0.12262588467732267,0.00018606114640066273
17,2.856738418500973,0.47162813609279985,0.0007042269488677261,0.0001125258681499756,0.001022637211828322,0.5246073917363273,0.0019250821518987386,0.0,0.0,0.12262869817249472,0.00019868896836565094
18,3.024781854883383,0.4720975145341989,0.0007046454965990384,0.00011358533581302251,0.0010143226641546879,0.524143288244874,0.0019266437342322664,0.0,0.0,0.12263151296940092,0.00021143341962153735
19,3.1928252912657933,0.47256656513167367,0.0007049450772637105,0.00011463001311747124,0.0010062447773701462,0.5236793953779755,0.0019282196324714124,0.0,0.0,0.12263432906804131,0.000224294500168322
20,3.3608687276482034,0.4730352878852242,0.0007051256908617425,0.00011565990006332178,0.0009984035514746972,0.5232157131356318,0.001929809846616177,0.0,0.0,0.12263714646841585,0.00023727221000600487
21,3.5289121640306136,0.47350368279485044,0.0007051873373931344,0.00011667499665057412,0.000990798986468341,0.5227522415178428,0.0019314143766665597,0.0,0.0,0.12263996517052456,0.00025036654913458597
22,3.6969556004130237,0.47397174986055246,0.0007051300168578862,0.00011767530287922829,0.0009834310823510777,0.5222889805246086,0.0019330332226225608,0.0,0.0,0.12264278517436746,0.0002635775175540652
