,time,s,e,i_s,i_a,r,d,v,x_vac,y_inc,x_zero,u_V
0,0.0,0.463606047429366,0.000670331419493822,9.28314194938344e-05,0.00120986141949382,0.532520195419494,0.00190074141949381,0.0,0.0,0.12258164,0.0,-0.000947577972307996
1,0.264,0.464350640949627,0.000676643670791566,9.47687398651191e-05,0.00118747676772451,0.531789248068799,0.00190099359426457,2.28067715044898e-07,5.01672599219003e-07,0.122585868867422,0.0,-0.000948995586505195
2,0.528,0.465094848875608,0.000682129649623588,9.66957213423997e-05,0.00116632314921804,0.531058459383371,0.00190125078769595,2.92419604089615e-07,6.39841269858809e-07,0.12259013477612,0.0,-0.000949157701315596
3,0.7919999999999999,0.46583848364894,0.000686864612554212,9.86078759657112e-05,0.00114631234804755,0.530327881456006,0.00190151312138261,3.36935806322763e-07,7.35296890389204e-07,0.122594432773802,0.0,-0.000949230501481416
4,1.056,0.466581503090817,0.000690917294191888,0.000100501130870057,0.00112736303215424,0.529597562326322,0.00190178056491894,3.7256060078692e-07,8.1157152453651e-07,0.122598758360556,0.0,-0.000949273070683786
5,1.32,0.467323874747345,0.000694350569211568,0.000102371906298252,0.00110940030429444,0.528867546415003,0.0019020530641523,4.02993684023195e-07,8.76630240935229e-07,0.122603107449691,0.0,-0.000949301407299612
6,1.5839999999999999,0.46806557042594,0.000697221952378119,0.00010421708101838,0.00109235518584669,0.528137874824311,0.00190233055463817,4.29975866446046e-07,9.3422295578874e-07,0.122607476332486,0.0,-0.000949321795316788
7,1.848,0.468806564821413,0.000699584047207061,0.000106033950560811,0.00107616413328894,0.527408585604483,0.00190261296398331,4.54479063048164e-07,9.86443918989607e-07,0.122611861645938,0.0,-0.000949337246357347
8,2.112,0.469546834944571,0.000701484956510911,0.00010782018807731,0.00106076859368438,0.526679713997322,0.00190290021302444,4.77106810656698e-07,1.03459389666001e-06,0.122616260343217,0.0,-0.000949349398793211
9,2.376,0.470286359797082,0.000702968658853559,0.00010957380848565,0.00104611459681605,0.525951292659672,0.00190319221680542,4.98262285570936e-07,1.07954198659046e-06,0.122620669666583,0.0,-0.000949359226466075
10,2.64,0.471025120145868,0.00070407535381092,0.000111293135708202,0.00103215238102054,0.525223351868547,0.00190348888545228,5.18229593409394e-07,1.12190070458116e-06,0.122625087122578,0.0,-0.000949367347493334
11,2.9040000000000004,0.471763098347038,0.000704841778618979,0.000112976772753621,0.00101883604994069,0.524495919709408,0.00190379012496332,5.37217277471196e-07,1.16211970851259e-06,0.122629510459288,0.0,-0.000949374174611554
12,3.1679999999999997,0.47250027819902,0.000705301498568249,0.00011462357440325,0.0010061232576391,0.523769022249012,0.00190409583792215,5.55383435128918e-07,1.20053991084341e-06,0.122633937645515,0.0,-0.000949379994778384
13,3.432,0.473236644815351,0.000705485173309002,0.000116232622283506,0.000993974919725065,0.523042683694094,0.00190440592414052,5.7285109748103e-07,1.23742661808426e-06,0.122638366851698,0.0,-0.000949385014187059
14,3.696,0.473972184512084,0.000705420801053433,0.000117803202123435,0.000982354948341647,0.522316926537056,0.00190472028123725,5.8971810359011e-07,1.2729908101247e-06,0.122642796432436,0.0,-0.000949389385116326
15,3.96,0.474706884706852,0.000705133942497501,0.000119334783013048,0.000971230009036936,0.521591771689751,0.00190503880515861,6.06063691093757e-07,1.30740334530303e-06,0.122647224910473,0.0,-0.000949393222663441
16,4.224,0.475440733827648,0.000704647926135872,0.000120826998493818,0.000960569297707605,0.520867238606328,0.00190536139064558,6.21953040893423e-07,1.34080475676772e-06,0.122651650962047,0.0,-0.000949396615566068
17,4.4879999999999995,0.476173721230004,0.000703984036505242,0.000122279629325972,0.000950344335951747,0.520143345396063,0.00190568793165235,6.37440498403006e-07,1.37331219754828e-06,0.122656073403458,0.0,-0.000949399633424779
18,4.752,0.476905837121515,0.000703161686766192,0.000123692587791194,0.000940528783306625,0.519420108926988,0.00190601832172081,6.52571912134931e-07,1.40502448268647e-06,0.122660491178776,0.0,-0.000949402331656303
19,5.016,0.477637072492936,0.000702198576916978,0.00012506590340017,0.000931098264972105,0.518697544921094,0.00190635245431474,6.67386366751442e-07,1.43602582631306e-06,0.122664903348592,0.0,-0.000949404754972605
20,5.28,0.478367419055153,0.000701110838826461,0.000126399709885456,0.000922030213736504,0.517975668041791,0.00190669022311711,6.8191749065681e-07,1.46638866207892e-06,0.12266930907971,0.0,-0.000949406939875554
21,5.544,0.479096869181492,0.000699913169176432,0.000127694233370724,0.000913303724928386,0.517254491974279,0.00190703152229428,6.96194458951053e-07,1.49617580630417e-06,0.122673707635724,0.0,-0.000949408916479961
22,5.808000000000001,0.47982541585485,0.000698618951313189,0.000128949781615816,0.000904899423314551,0.516534029499403,0.00190737624672975,7.10242773568443e-07,1.52544214080444e-06,0.122678098368384,0.0,-0.00094941070986688
23,6.072,0.480553052619227,0.00069724036692606,0.000130166734245512,0.00089679934095395,0.515814292561539,0.00190772429223026,7.2408487786221e-07,1.55423593915763e-06,0.122682480709702,0.0,-0.000949412341104762
