,time,s,e,i_s,i_a,r,d,v,x_vac,y_inc,x_super_zero
0,0.0,0.463606046009872,0.0006703299999999999,9.283000000000002e-05,0.00120986,0.532520194,0.00190074,0.0,0.0,0.12258164,0.0
1,0.16803935696439856,0.464032544384391,0.0006744136675748527,9.406360850908165e-05,0.0011955126383003441,0.5320549267255529,0.0019008999853637207,4.7639000180067986e-05,0.00010252306169462988,0.1225843286362567,0.0
2,0.3360787139287971,0.4644588065219878,0.0006782241643229129,9.529173324299641e-05,0.0011815791548747457,0.5315897398741029,0.0019010618419572744,9.529671938344407e-05,0.0002050415609601269,0.12258702880711582,0.0
3,0.5041180708931957,0.46488480472887106,0.0006817390885687805,9.651342809017766e-05,0.0011680955479176252,0.5311246463380628,0.001901225761603604,0.00014297511675788458,0.0003075550175633477,0.12258974131104855,0.0
4,0.6721574278575942,0.46531053900504094,0.0006849584403124556,9.772869305062543e-05,0.001155061817428983,0.5306596461174329,0.0019013917443027096,0.0001906741923033894,0.0004100634315042922,0.12259246614805487,0.0
5,0.8401967848219928,0.4657360093504973,0.0006878822195539383,9.89375281243397e-05,0.0011424779634088193,0.530194739212213,0.0019015597900545911,0.00023839394601995868,0.0005125668027829605,0.1225952033181348,0.0
6,1.0082361417863914,0.46616121576524017,0.0006905104262932284,0.00010013993331132046,0.0011303439858571334,0.5297299256224033,0.0019017298988592483,0.00028613437790759243,0.0006150651313993527,0.12259795282128833,0.0
7,1.17627549875079,0.4665861582492696,0.000692843060530326,0.00010133590861156774,0.001118659884773926,0.5292652053480036,0.0019019020707166817,0.00033389548796629044,0.0007175584173534687,0.12260071465751546,0.0
8,1.3443148557151885,0.4670108338808129,0.0006948865226974442,0.00010252510064115638,0.001107418022539432,0.5288005829204863,0.001902076298957386,0.0003816772637374564,0.0008200466600623276,0.12260348841277474,0.0
9,1.512354212679587,0.4674352074401842,0.00069671796500379,0.00010370324963299327,0.0010965263336152138,0.5283361129632076,0.0019022525031856924,0.0004294795550424426,0.0009225298524985493,0.12260626909612017,0.0
10,1.6803935696439856,0.46785926860092697,0.0006983600085745004,0.00010486910661798925,0.0010859578242691775,0.5278718114918052,0.0019024306598294895,0.0004773023178486803,0.0010250079926016975,0.12260905524420003,0.0
11,1.848432926608384,0.4682830173630413,0.000699812653409575,0.00010602267159614428,0.0010757124945013233,0.5274076785062788,0.0019026107688887774,0.0005251455521561694,0.001127481080371772,0.12261184685701434,0.0
12,2.016472283572783,0.4687064537265271,0.0007010758995090138,0.00010716394456745838,0.0010657903443116513,0.5269437140066283,0.0019027928303635554,0.0005730092579649099,0.0012299491158087729,0.12261464393456312,0.0
13,2.184511640537181,0.46912957769138447,0.0007021497468728172,0.00010829292553193153,0.0010561913737001615,0.5264799179928538,0.0019029768442538242,0.0006208934352749018,0.0013324120989127001,0.12261744647684632,0.0
14,2.35255099750158,0.46955238925761345,0.0007030341955009847,0.00010940961448956373,0.0010469155826668534,0.5260162904649555,0.0019031628105595838,0.0006687980840861451,0.0014348700296835538,0.12262025448386397,0.0
15,2.5205903544659782,0.4699748867669941,0.0007037328052810424,0.00011051385860324376,0.0010379585944421215,0.5255528340708924,0.001903350721708916,0.0007167231919502177,0.0015373229077989806,0.12262306773391424,0.0
16,2.688629711430377,0.47039704577376074,0.0007042980566995083,0.00011160340472146073,0.0010292558859204897,0.5250895878473442,0.0019035404660752832,0.0007646685753503001,0.0016397707285067931,0.12262588295862953,0.0
17,2.8566690683947757,0.47081885816326463,0.0007047473703889804,0.00011267750492194368,0.0010207860389827832,0.5246265647523398,0.0019037320066048198,0.0008126341733689096,0.001742213490229527,0.12262869907309173,0.0
18,3.024708425359174,0.47124032393550586,0.0007050807463494589,0.00011373615920469263,0.0010125490536290022,0.5241637647858794,0.0019039253432975257,0.0008606199860060465,0.0018446511929671816,0.12263151607730086,0.0
19,3.192747782323573,0.47166144309048436,0.0007052981845809439,0.00011477936756970753,0.0010045449298591467,0.5237011879479627,0.0019041204761534006,0.0009086260132617107,0.0019470838367197573,0.12263433397125689,0.0
20,3.360787139287971,0.47208221562820013,0.0007053996850834351,0.00011580713001698844,0.0009967736676732165,0.5232388342385899,0.0019043174051724448,0.0009566522551359021,0.0020495114214872543,0.12263715275495983,0.0
21,3.52882649625237,0.47250264154865323,0.0007053852478569326,0.00011681944654653534,0.0009892352670712117,0.5227767036577607,0.0019045161303546583,0.001004698711628621,0.0021519339472696724,0.1226399724284097,0.0
22,3.696865853216768,0.4729227199748264,0.000705256673467035,0.00011781629790126446,0.000981927320427732,0.5223147977313185,0.001904716642696633,0.0010527653692344462,0.00225435141389524,0.1226427928904656,0.0
23,3.864905210181167,0.473342434729698,0.0007050471742483037,0.00011879732887461819,0.0009748054178860265,0.5218531446041998,0.001904918776125997,0.0011008519788391258,0.0023567638181955534,0.12264561227553339,0.0
24,4.032944567145566,0.47376177974274264,0.0007047692133305679,0.00011976240617318301,0.0009678528943782013,0.5213917548379633,0.001905122468323087,0.0011489584469610268,0.0024591711589816503,0.12264842988353754,0.0
25,4.2009839241099645,0.4741807550139604,0.0007044227907138273,0.00012071152979695892,0.000961069749904257,0.5209306284326085,0.0019053277192879025,0.001197084773600149,0.0025615734362535287,0.12265124571447808,0.0
26,4.369023281074362,0.4745993605433511,0.0007040079063980822,0.00012164469974594591,0.0009544559844641932,0.5204697653881356,0.001905534529020444,0.0012452309587564923,0.00266397065001119,0.12265405976835499,0.0
27,4.537062638038761,0.4750175963309149,0.0007035245603833326,0.00012256191602014402,0.0009480115980580101,0.5200091657045447,0.0019057428975207107,0.0012933970024300572,0.0027663628002546343,0.12265687204516824,0.0
28,4.70510199500316,0.47543546237665174,0.0007029727526695781,0.0001234631786195532,0.0009417365906857075,0.5195488293818358,0.0019059528247887035,0.0013415829046208433,0.0028687498869838612,0.1226596825449179,0.0
29,4.873141351967559,0.47585295868056166,0.0007023524832568191,0.0001243484875441735,0.0009356309623472855,0.5190887564200087,0.0019061643108244217,0.0013897886653288507,0.0029711319101988704,0.12266249126760391,0.0
30,5.0411807089319565,0.4762700852426446,0.0007016637521450554,0.00012521784279400486,0.0009296947130427442,0.5186289468190636,0.0019063773556278658,0.0014380142845540793,0.0030735088698996623,0.12266529821322632,0.0
