,time,s,e,i_s,i_a,r,d,v,x_vac,y_inc,x_zero,u_V
0,0.0,0.463606047453714,0.000670331443848581,9.28314438566545e-05,0.00120986144384693,0.532520195443841,0.00190074144384152,0.0,0.0,0.12258164,0.0,0.000464961632966118
1,0.1200000058883388,0.463884790526155,0.000673304577534105,9.3713222431882e-05,0.00119953098931502,0.532187928815451,0.00190085550669982,5.98762178054393e-05,0.000128885986193786,0.122583557447496,0.0,-0.000366187043030627
2,0.2400000117766776,0.464209679726311,0.000676096839039816,9.4593294362514e-05,0.00118946502203806,0.531855688815652,0.00190097049485147,7.3505791984793e-05,0.000158244885871088,0.122585483122751,0.0,-0.000434426062920769
3,0.3600000176650164,0.464538251328408,0.000678716862210683,9.54713112244187e-05,0.00117965479608056,0.531523480766878,0.00190108654000553,8.33383934759636e-05,0.000179431715249285,0.122587416521676,0.0,-0.000466549722240799
4,0.4800000235533552,0.46486849238091,0.000681172039149595,9.63468319193948e-05,0.00117009178536913,0.531191309692762,0.00190120365398816,9.13836157143298e-05,0.000196771529619813,0.122589357163213,0.0,-0.000492051735047624
5,0.600000029441694,0.465200032127307,0.000683469415771917,9.72194277125631e-05,0.00116076776842492,0.530859180428174,0.00190132183508135,9.80089975081549e-05,0.000211057362181314,0.122591304586924,0.0,-0.00050581210864931
6,0.7200000353300328,0.465532213430095,0.000685615740273375,9.80886927636373e-05,0.00115167482719325,0.530527097637063,0.00190144107963917,0.000103868592969504,0.000223695314009453,0.122593258352058,0.0,-0.000515839513678746
7,0.8400000412183716,0.4658648255891,0.000687617478824177,9.89542443137361e-05,0.00114280533632198,0.530195065820042,0.00190156138337974,0.000109170148018468,0.000235132428782712,0.122595218036723,0.0,-0.000523451325576132
8,0.9600000471067104,0.466197731307154,0.000689480835735981,9.98157217960284e-05,0.00113415195190503,0.529863089320618,0.00190168274155042,0.000114048121240705,0.000245657986180706,0.122597183237106,0.0,-0.000529450380379978
9,1.080000052995049,0.466530838076781,0.000691211765714935,0.000100672785879873,0.00112570760066036,0.52953117233108,0.00190180514896947,0.00011859229091392,0.000255465121892307,0.122599153566748,0.0,-0.000534331672182614
10,1.200000058883388,0.466864081049696,0.000692815984818048,0.000101525117544969,0.00111746546954763,0.529199318898138,0.00190192860005296,0.000122864880202639,0.000264687693602489,0.122601128655845,0.0,-0.000538391594662928
