,time,s,e,i_s,i_a,r,d,v,x_vac,y_inc,x_zero,u_V
0,0.0,0.463606047409579,0.000670331399688694,9.28313996779666e-05,0.00120986139968929,0.532520195399702,0.00190074139972386,0.0,0.0,0.122581639999996,0.0,0.00412628221438915
1,0.31143639680260643,0.463752029349953,0.000677657631384909,9.51155569428891e-05,0.00118358335566864,0.531657926269302,0.00190103941099031,0.000732648285879511,0.00157704685545189,0.122586632479736,0.0,0.0037538348549078
2,0.6228727936052129,0.463951438467282,0.00068379166636325,9.73837783674055e-05,0.00115899338315762,0.530795890719619,0.00190134445399954,0.00141115751645963,0.0030373463300238,0.122591674811993,0.0,0.00340860770565005
3,0.9343091904078191,0.46420020450822,0.000688864150739089,9.96284526063706e-05,0.00113594687197113,0.529934172215976,0.00190165663166465,0.00203952716526417,0.00438956883049398,0.122596758649342,0.0,0.00304974458282356
4,1.2457455872104257,0.464500184494288,0.000692992395133374,0.000101842940196771,0.00111431290214335,0.529072846568232,0.00190197587364721,0.00261584482380168,0.0056296909068376,0.122601876562995,0.0,0.00267581776510684
5,1.557181984013032,0.464853463352899,0.000696282096606844,0.000104021591137846,0.00109397302917255,0.528211982785066,0.00190230207665437,0.00313797506599569,0.00675323951913277,0.122607021950107,0.0,0.00230071147333317
6,1.8686183808156382,0.465260140343241,0.000698828436878505,0.000106159648178419,0.00107482008297556,0.527351643740851,0.00190263511969643,0.00360577262571944,0.0077600328189531,0.122612188951874,0.0,0.00194672476927567
7,2.1800547776182446,0.465717108035561,0.000700716919107759,0.000108253148813627,0.0010567570676142,0.526491886767985,0.00190297486785892,0.00402230319060044,0.00865677352779472,0.122617372378686,0.0,0.00163413781352189
8,2.4914911744208514,0.466218336309364,0.000702024084936907,0.000110298834745978,0.00103969615662639,0.525632764189944,0.00190332117477601,0.00439355924714733,0.00945641123838218,0.122622567641054,0.0,0.00137226310431964
9,2.8029275712234574,0.46675645197088,0.000702818238336371,0.000112294069090762,0.00102355777703485,0.52477432380105,0.00190367388473981,0.00472688025640943,0.0101747424862389,0.122627770685966,0.0,0.00115899924522073
10,3.114363968026064,0.467324387444309,0.000703160227555843,0.000114236761423525,0.00100826977930064,0.523916609297862,0.00190403283455163,0.00502930365253871,0.0108268821171913,0.122632977938782,0.0,0.000986387900554719
11,3.4258003648286706,0.467916228513889,0.000703104246881692,0.000116125300738813,0.000993766690895526,0.523059660666924,0.00190439785514771,0.00530671672306426,0.0114254589158597,0.122638186250855,0.0,0.000845639938323883
12,3.7372367616312765,0.468527335328107,0.000702698594301653,0.000117958496007131,0.000979989048606373,0.522203514533358,0.00190476877302434,0.00556373522413606,0.0119803662289902,0.122643392853231,0.0,0.000729343255205131
13,4.048673158433883,0.469154143466656,0.000701986348626706,0.000119735523659207,0.000966882802309058,0.521348204474479,0.00190514541148556,0.00580390197032592,0.0124991936241204,0.122648595315279,0.0,0.000631843348748755
14,4.360109555236489,0.469793909524113,0.000701005960345121,0.000121455881191869,0.000954398782215922,0.520493761302171,0.00190552759173414,0.00602994095576978,0.0129877743236116,0.122653791508415,0.0,0.000548964539807444
15,4.671545952039096,0.470444496857862,0.00069979176501608,0.000123119346123815,0.000942492222087976,0.519640213317353,0.00190591513382408,0.00624397135527478,0.0134506450264302,0.122658979573594,0.0,0.000477632108494727
16,4.982982348841703,0.471104215979424,0.000698374431110853,0.00012472593962705,0.000931122331826456,0.518787586539432,0.00190630785749047,0.00644766691863061,0.0138913879771493,0.122664157892516,0.0,0.000415560102845787
17,5.294418745644308,0.4717717101415,0.000696781352970507,0.000126275894261325,0.000920251913783475,0.51793590491335,0.00190670558287039,0.00664237019880551,0.014312875933371,0.122669325061927,0.0,0.000361024091919639
18,5.605855142446915,0.472445873844462,0.000695036997491477,0.000127769625325829,0.000909847017923806,0.517085190496502,0.00190710813112746,0.00682917388470945,0.0147174465114075,0.122674479870649,0.0,0.000312702640875354
19,5.917291539249521,0.473125794317355,0.000693163211347103,0.000129207705412504,0.000899876631620516,0.516235463627561,0.00190751532499076,0.00700897917925467,0.0151070272892377,0.122679621279041,0.0,0.000269567706277881
20,6.228727936052128,0.47381070888901,0.000691179494170905,0.000130590841801122,0.000890312400400829,0.515386743079038,0.00190792698921733,0.00718253830390426,0.0154832268720402,0.122684748400585,0.0,0.000230807756665496
21,6.540164332854734,0.474499973509671,0.000689103242108344,0.000131919856383371,0.000881128376404007,0.514539046195189,0.00190834295098718,0.0073504858667991,0.015847402088424,0.122689860485453,0.0,0.000195774268664245
22,6.851600729657341,0.475193039033637,0.000686949965380458,0.000133195667841174,0.000872300791687853,0.513692389016743,0.00190876304023852,0.00751336248201361,0.0162007085757872,0.122694956905592,0.0,0.00016394196755538
23,7.163037126459947,0.475889433274904,0.000684733482927519,0.000134419275835871,0.000863807853840701,0.512846786393738,0.00190918708994919,0.00767163262634632,0.0165441390259361,0.122700037141719,0.0,0.000134881383002509
24,7.474473523262553,0.476588747045765,0.00068246609675088,0.000135591746994082,0.000855629561635205,0.512002252087655,0.00190961493637109,0.00782569852236953,0.0168785529112091,0.122705100771144,0.0,0.000108237841705166
25,7.78590992006516,0.477290623247327,0.000680158748206708,0.000136714202499055,0.000847747538701885,0.511158798863894,0.00191004641922298,0.0079759109776897,0.0172046996911471,0.122710147457365,0.0,8.37155129300595e-05
26,8.097346316867766,0.477994748279863,0.00067782115821856,0.000137787807116724,0.000840144883413172,0.510316438575541,0.00191048138184568,0.00812257791154296,0.0175232370686497,0.122715176940371,0.0,6.10657533806359e-05
27,8.408782713670373,0.478700845147612,0.000675461953131983,0.000138813759505382,0.000832806033358479,0.509475182239285,0.00191091967132503,0.00826597119332394,0.0178347456290528,0.122720189028088,0.0,4.00781507320798e-05
