,time,s,e,i_s,i_a,r,d,v,x_vac,y_inc,x_super_zero
2103,252.46098439375749,0.6125533980960126,0.02057609459827203,0.00467645526222706,0.019869788725276897,0.28752847923629987,0.004459102787706249,0.050336681406445025,0.14907450067295427,0.15043294899237672,0.0
2104,252.5810324129652,0.6122412246899467,0.020598314516911506,0.004683292268105845,0.019896000328217315,0.2877807089949667,0.004464808128227771,0.050335651185967036,0.1491435269408423,0.1504916746746645,0.0
2105,252.70108043217286,0.6119288151840421,0.020620446482859225,0.004690117008622601,0.019922145160139904,0.28803337204341645,0.004470521927901128,0.05033458230546012,0.14921255236087697,0.150550465025507,0.0
2106,252.82112845138056,0.6116161722571768,0.020642489964422576,0.004696929358311928,0.01994822267082974,0.2882864668744864,0.004476244175793328,0.05033347481151526,0.14928157693611424,0.1506093198200058,0.0
2107,252.94117647058823,0.6113032985979983,0.020664444429074075,0.00470372919138145,0.019974232308803533,0.28853999197341546,0.00448197486088067,0.05033232875107231,0.1493506006696158,0.1506682388321108,0.0
2108,253.0612244897959,0.6109901969049253,0.020686309343451385,0.004710516381711824,0.020000173521309613,0.2887939458178443,0.004487713972048775,0.050331144171420025,0.1494196235644492,0.15072722183461998,0.0
2109,253.1812725090036,0.6106768698861458,0.02070808417335734,0.004717290802856741,0.020026045754327936,0.2890483268778157,0.004493461498092563,0.050329921120196,0.1494886456236878,0.15078626859917965,0.0
2110,253.30132052821128,0.6103633202596187,0.02072976838375991,0.004724052328042915,0.020051848452570072,0.28930313361577376,0.004499217427716261,0.05032865964538679,0.14955766685041086,0.1508453788962842,0.0
2111,253.42136854741895,0.6100495507530727,0.020751361438792196,0.004730800830170098,0.020077581059479228,0.28955836448656497,0.004504981749533407,0.05032735979532776,0.14962668724770337,0.15090455249527626,0.0
2112,253.54141656662665,0.6097355641040062,0.02077286280175249,0.0047375361818110685,0.020103243017230238,0.2898140179374373,0.004510754452066844,0.05032602161870319,0.14969570681865613,0.15096378916434675,0.0
2113,253.66146458583432,0.609421363059689,0.020794271935104178,0.004744258255211636,0.020128833766729543,0.29007009240804044,0.004516535523748721,0.05032464516454627,0.14976472556636583,0.15102308867053463,0.0
2114,253.78151260504202,0.6091069503771602,0.020815588300475845,0.004750966922290644,0.020154352747615224,0.29032658633042613,0.0045223249529205,0.05032323048223902,0.14983374349393505,0.15108245077972723,0.0
2115,253.9015606242497,0.6087923288232292,0.02083681135866119,0.0047576620546399585,0.020179799398256974,0.29058349812904777,0.004528122727832939,0.0503217776215124,0.14990276060447202,0.15114187525665995,0.0
2116,254.02160864345737,0.6084775011744761,0.02085794056961908,0.004764343523524485,0.02020517315575612,0.2908408262207608,0.004533928836646115,0.05032028663244622,0.14997177690109093,0.15120136186491648,0.0
2117,254.14165666266507,0.6081624702172501,0.020878975392473534,0.004771011199882155,0.020230473455945617,0.2910985690148222,0.004539743267429406,0.05031875756546918,0.1500407923869118,0.15126091036692862,0.0
2118,254.26170468187274,0.6078472387476719,0.020899915285513684,0.004777664954323931,0.020255699733390024,0.2913567249128907,0.004545566008161496,0.05031719047135887,0.15010980706506033,0.15132052052397651,0.0
2119,254.38175270108042,0.6075318095716317,0.020920759706193854,0.0047843046571338045,0.02028085142138554,0.2916152923090274,0.004551397046730381,0.050315585401241765,0.15017882093866822,0.1513801920961883,0.0
2120,254.50180072028812,0.6072161855047896,0.0209415081111335,0.004790930178268804,0.020305927951960002,0.2918742695896946,0.004557236370933362,0.05031394240659323,0.15024783401087288,0.1514399248425405,0.0
2121,254.6218487394958,0.6069003693725765,0.020962159956117214,0.004797541387358979,0.020330928755872835,0.2921336551337567,0.004563083968477047,0.050312261539237506,0.1503168462848176,0.1514997185208578,0.0
2122,254.7418967587035,0.6065843640101932,0.020982714696094765,0.0048041381537074195,0.02035585326261512,0.2923934473124799,0.004568939826977346,0.050310542851347714,0.15038585776365146,0.15155957288781305,0.0
2123,254.86194477791116,0.606268172262611,0.02100317178518103,0.004810720346290236,0.02038070090040954,0.2926536444895321,0.004574803933959487,0.05030878639544587,0.15045486845052944,0.15161948769892727,0.0
2124,254.98199279711883,0.6059517969845707,0.02102353067665608,0.004817287833756578,0.02040547109621042,0.2929142450209831,0.004580676276857996,0.050306992224402866,0.15052387834861222,0.15167946270856972,0.0
2125,255.10204081632654,0.6056352410405841,0.0210437908229651,0.0048238404844286225,0.020430163275703704,0.29317524725530475,0.004586556843016711,0.0503051603914385,0.15059288746106647,0.15173949766995792,0.0
2126,255.2220888355342,0.6053185073049323,0.02106395167571844,0.004830378166301572,0.02045477686330695,0.29343664953337023,0.004592445619688774,0.050303290950121426,0.1506618957910645,0.1517995923351575,0.0
2127,255.34213685474188,0.6050015986616676,0.0210840126856916,0.00483690074704367,0.020479311282169354,0.2936984501884548,0.004598342594036637,0.05030138395436919,0.15073090334178457,0.15185974645508235,0.0
2128,255.46218487394958,0.6046845180046114,0.021103973302825214,0.0048434080939961845,0.020503765954171735,0.2939606475462357,0.004604247753132058,0.05029943945844824,0.15079991011641078,0.15191995977949455,0.0
2129,255.58223289315725,0.6043672682373566,0.021123832976225075,0.0048499000741734095,0.02052814029992652,0.29422323992479155,0.004610161083956102,0.0502974575169739,0.1508689161181329,0.1519802320570043,0.0
2130,255.70228091236496,0.604049852273265,0.02114359115416213,0.004856376554262681,0.020552433738777787,0.29448622563460336,0.004616082573399142,0.05029543818491035,0.1509379213501467,0.15204056303507016,0.0
2131,255.82232893157263,0.6037322730354696,0.021163247284072463,0.004862837400624353,0.020576645688801205,0.2947496029785532,0.004622012208260853,0.050293381517570714,0.15100692581565373,0.15210095245999872,0.0
2132,255.9423769507803,0.6034145334568728,0.02118280081255731,0.004869282479291819,0.0206007755668041,0.29501337025192576,0.004627949975250227,0.05029128757061693,0.15107592951786122,0.15216140007694492,0.0
2133,256.062424969988,0.6030966364801476,0.02120225118538307,0.0048757116559715015,0.020624822788325402,0.29527752574240707,0.004633895860985557,0.050289156400059896,0.1511449324599825,0.15222190562991184,0.0
2134,256.1824729891957,0.6027785850577371,0.02122159784748126,0.0048821247960428495,0.02064878676763567,0.29554206773008496,0.004639849851994442,0.05028698806225934,0.15121393464523653,0.15228246886175073,0.0
2135,256.30252100840335,0.6024603821518547,0.021240840242948568,0.004888521764558346,0.020672666917737094,0.2958069944874493,0.00464581193471379,0.050284782613923884,0.1512829360768481,0.15234308951416106,0.0
2136,256.422569027611,0.6021420307344838,0.02125997781504683,0.0048949024262435045,0.020696462650363477,0.2960723042793917,0.004651782095489817,0.05028254011211104,0.15135193675804784,0.1524037673276905,0.0
2137,256.54261704681875,0.601823533787378,0.021279010006203043,0.004901266645496873,0.020720173375980266,0.29633799536320554,0.004657760320578048,0.05028026061422723,0.15142093669207232,0.152464502041735,0.0
2138,256.6626650660264,0.6015048943020614,0.0212979362580093,0.004907614286390016,0.020743798503784494,0.296604065988586,0.004663746596143307,0.0502779441780277,0.15148993588216375,0.15252529339453857,0.0
2139,256.7827130852341,0.6011861152798281,0.0213167560112229,0.004913945212667544,0.020767337441704857,0.29687051439762996,0.004669740908259736,0.05027559086161666,0.15155893433157036,0.15258614112319352,0.0
2140,256.90276110444177,0.6008671997317423,0.021335468705766265,0.00492025928774709,0.020790789596401654,0.2971373388248365,0.004675743242910776,0.05027320072344712,0.15162793204354597,0.15264704496364037,0.0
2141,257.02280912364944,0.6005481506786383,0.021354073780726974,0.004926556374719319,0.02081415437326682,0.29740453749710616,0.0046817535859891785,0.050270773822321056,0.15169692902135046,0.15270800465066775,0.0
2142,257.1428571428571,0.6002289711511207,0.021372570674357744,0.004932836336347931,0.020837431176423914,0.29767210863374144,0.004687771923297002,0.050268310217389256,0.15176592526824936,0.1527690199179126,0.0
2143,257.26290516206484,0.5999096641895645,0.02139095882407646,0.004939099035069651,0.020860619408728114,0.2979400504464466,0.004693798240545616,0.05026580996815144,0.1518349207875142,0.15283009049785998,0.0
2144,257.3829531812725,0.5995902328441148,0.02140923766646613,0.004945344332994235,0.020883718471766205,0.29820836113932775,0.0046998325233556845,0.050263273134456214,0.15190391558242217,0.15289121612184323,0.0
